,timestamp,GECO/MPRX_DI_DOS2_Flowrate_50Hz_mlmin_I,GECO/MPRX_DI_DOS3_Flowrate_50Hz_mlmin_I,GECO/MPRX_DI_FOG_Flowrate_50Hz_lmin_I,GECO/MPRX_DI_FOG_Foam_Air_Factor_I,GECO/MPRX_DI_FOG_Foam_Density_gl_I,GECO/MPRX_DI_FOG_Foam_Loss_Factor_pct_I,GECO/MPRX_DI_FOG_Foamingagent_pct_R,GECO/MPRX_DI_FOG_RESERVED_Foamingagent_cpct_I,GECO/MPRX_DI_MIX_Speed_Hz_I,GECO/MPRX_DI_Mixer_After_Water_s_R,GECO/MPRX_DI_Mixer_Disabled,GECO/MPRX_DI_Pressure_Limit_bar_R,GECO/MPRX_DI_Pressure_Reg_Acc_Speed_Hz_s_R,GECO/MPRX_DI_Pressure_Reg_Active,GECO/MPRX_DI_Pressure_Reg_Limit_pct_I,GECO/MPRX_DI_Pressure_Reg_Red_Speed_I,GECO/MPRX_DI_Pressure_Reg_Start_Freq_Hz_I,GECO/MPRX_DI_Pump_Auto_Reverse_Run_Active,GECO/MPRX_DI_Pump_Auto_Reverse_Run_Time_s_I,GECO/MPRX_DI_Pump_Vib_Mode_I,GECO/MPRX_DI_Pump_Vib_Pause_Time_s_I,GECO/MPRX_DI_Pump_Vib_Run_Time_s_I,GECO/MPRX_DI_Reset_Error,GECO/MPRX_DI_SLD_Printhead_active,GECO/MPRX_DI_Water_Before_Mixer_s_R,GECO/MPRX_DI_Water_Flowrate_Set_lh_I,GECO/MPRX_DI_Wetprobe_Upper_Cov_Delay_s_I,GECO/MPRX_DI_Wetprobe_Upper_NCov_Delay_s_I,GECO/MPRX_EXT_DOS1_Run,GECO/MPRX_EXT_DOS2_Run,GECO/MPRX_EXT_DOS3_Run,GECO/MPRX_EXT_FOG_Run,GECO/MPRX_EXT_Heartbeat,GECO/MPRX_EXT_MIX_Run,GECO/MPRX_EXT_Pump_Run,GECO/MPRX_EXT_Pump_Run_Reverse,GECO/MPRX_EXT_Pump_Speed_cHz_I,GECO/MPTX_DI_Air_Humidity_pct_R,GECO/MPTX_DI_Air_Temperature_C_R,GECO/MPTX_DI_Mortar_Temperature_C_R,GECO/MPTX_DI_Water_Temperature_C_R,GECO/MPXMB_Mixer_OutputCurrent_dA_I,GECO/MPXMB_Pump_OutputCurrent_dA_I,GECO/MPXMB_Pump_OutputPower_W_I,GECO/MPXMB_Waterpump_OutputFrequency_cHz_I,GECO/MPYMB_Waterpump_FrequencyRef_cHz_I,GECO/MPY_Valve_Watertank,GECO/MP_Auto_On,GECO/MP_DOS1_Flowrate_current_mlmin_I,GECO/MP_DOS2_Flowrate_current_mlmin_I,GECO/MP_DOS3_Flowrate_current_mlmin_I,GECO/MP_Error_Any_Active,GECO/MP_Master_On,GECO/MP_Mixer_Run,GECO/MP_Pressure_reached,GECO/MP_Pump_Pressure_Current_bar_R,GECO/MP_Pump_Run,GECO/MP_Water_Run,GECO/MP_Waterflowrate_current_Lh_R,GECO/MP_Waterprobe_Upper_Cov
0,2024-06-21 15:28:38.511643,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.1181755065918,20.74609375,19.81640625,19.765625,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.011468503624200821,False,False,0.0,True
1,2024-06-21 15:29:12.369486,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.048065185546875,20.74609375,19.81640625,19.78515625,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.01503971591591835,False,False,0.0,True
2,2024-06-21 15:29:46.129094,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.102439880371094,20.754688262939453,19.83203125,19.78125,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.013600170612335205,False,False,0.0,True
3,2024-06-21 15:30:20.078737,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.02260971069336,20.74609375,19.83203125,19.78515625,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.014294159598648548,False,False,0.0,True
4,2024-06-21 15:30:53.879135,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.16814422607422,20.74609375,19.83203125,19.7890625,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.012153590098023415,False,False,0.0,True
5,2024-06-21 15:31:27.658581,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.12211608886719,20.763282775878906,19.83203125,19.77734375,0,0,0,0,2421,False,False,0,0,0,True,True,False,False,0.014999534003436565,False,False,0.0,True
6,2024-06-21 15:39:24.913476,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,57.052337646484375,20.754688262939453,19.9609375,19.90625,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.0292089581489563,False,False,0.0,True
7,2024-06-21 15:39:58.700495,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.96184539794922,20.780467987060547,19.93359375,19.890625,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.029389405623078346,False,False,0.0,True
8,2024-06-21 15:40:32.530336,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.90436553955078,20.797657012939453,19.9375,19.8984375,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.03071845881640911,False,False,0.0,True
9,2024-06-21 15:41:06.357857,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.79698181152344,20.83203125,19.93359375,19.90625,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.02872397191822529,False,False,0.0,True
10,2024-06-21 15:41:40.113164,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.68661117553711,20.849220275878906,19.95703125,19.90234375,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.0273940097540617,False,False,0.0,True
11,2024-06-21 15:42:13.985280,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.62480163574219,20.857810974121094,19.9375,19.88671875,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.02867378108203411,False,False,0.0,True
12,2024-06-21 15:42:47.846236,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.78790283203125,20.892189025878906,19.9296875,19.8828125,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.026548389345407486,False,False,0.0,True
13,2024-06-21 15:43:21.785462,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.72041320800781,20.91796875,19.953125,19.91015625,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.024092739447951317,False,False,0.0,True
14,2024-06-21 15:43:55.653653,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,300,2,30,False,False,False,False,False,False,False,False,0,56.540733337402344,20.935157775878906,19.9296875,19.91015625,0,0,0,0,2373,False,False,0,0,0,True,True,False,False,0.024264240637421608,False,False,0.0,True
15,2024-06-21 16:03:05.389142,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,56.24751663208008,21.021095275878906,19.96875,19.96484375,0,0,0,0,2368,False,False,0,0,0,True,False,False,False,0.019406626001000404,False,False,0.0,True
16,2024-06-21 16:03:39.108752,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,56.2202033996582,21.029685974121094,19.94921875,19.9453125,0,0,0,0,2368,False,False,0,0,0,True,True,False,False,0.018684184178709984,False,False,0.0,True
17,2024-06-21 16:04:12.957886,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,2,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,56.32489776611328,21.00390625,19.55078125,19.95703125,0,0,0,0,3369,False,False,0,0,0,True,True,False,False,0.02234751544892788,False,False,0.0,True
18,2024-06-21 16:04:46.847123,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,56.457061767578125,20.943748474121094,19.94921875,19.9765625,0,38,1340,3162,3062,False,False,0,0,0,True,True,True,False,0.04956071823835373,True,True,403.7919006347656,False
19,2024-06-21 16:05:20.646819,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,56.93149185180664,20.7890625,20.09765625,20.0,0,0,0,3122,3033,False,False,0,0,0,True,True,True,False,0.03946381062269211,False,True,399.3706970214844,False
20,2024-06-21 16:05:54.562133,0,0,170,100,50,0,3.0,0,0,0.10000000149011612,False,15.0,2.0,False,75,5,65,False,0,0,10,5,False,False,0.4000000059604645,400,2,30,False,False,False,False,False,False,False,False,0,57.194549560546875,20.694530487060547,20.0703125,20.00390625,0,39,1430,0,3039,False,False,0,0,0,True,True,False,False,0.15546956658363342,True,False,0.0,False
